bookID,title,authors,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,average_rating
32833,The World of Jules Verne,Gonzague Saint Bris/Arthur C. Clarke/Stéphane Heuet/Helen Marx/Saint-Bris Gonzague,1885586426,9781885586421,eng,85,3,1,2006-11-01,Helen Marx Books,4.0
32835,The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20),Jules Verne/Agnes D. Kingston,1410103277,9781410103277,eng,276,199,9,2003-07-19,Fredonia Books (NL),3.59
32836,Around the World in Eighty Days,Jules Verne/Herbert R. Lottman/Jacqueline Rogers,0451529774,9780451529770,eng,236,156,17,2005-06-07,Signet,3.93
32843,Around the World in Eighty Days,Jules Verne/George M. Towle/Bruce Sterling,0812968565,9780812968569,eng,211,778,35,2003-12-30,Modern Library,3.93
32844,The Mysterious Island,Jules Verne/Jordan Stump/Caleb Carr,0812966422,9780812966428,eng,630,114,14,2002-12-10,Modern Library,4.11
32849,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,1410102157,9781410102157,eng,300,1956,39,2003-04-24,Fredonia Books (NL),3.99
32854,Final Payments,Mary Gordon,0307276783,9780307276780,eng,304,551,78,2006-06-06,Anchor,3.69
32872,Sliver of Truth (Ridley Jones #2),Lisa Unger,0307338460,9780307338464,eng,308,3015,347,2007-01-02,Shaye Areheart Books,3.68
32880,The Mothman Prophecies,John A. Keel,0340824468,9780340824467,eng,352,117,16,2002-03-07,Hodder & Stoughton,3.54
32884,Intimate Communion: Awakening Your Sexual Essence,David Deida/Lorrie Bortner,155874374X,9781558743748,eng,270,265,26,1995-11-01,Health Communications,3.99
32893,Letter to a Man in the Fire: Does God Exist and Does He Care?,Reynolds Price,0684856271,9780684856278,eng,112,113,22,2000-10-17,Scribner,3.7
32899,The Promise of Rest,Reynolds Price/Mary Bess Engel,0684825104,9780684825106,eng,368,253,16,1996-11-05,Scribner,4.0
32900,Perfect Match,Jodi Picoult,0743418727,9780743418720,eng,368,213,33,2002-05-01,Atria Books,3.95
32913,Demon Box,Ken Kesey,0140085300,9780140085303,eng,400,1418,55,1987-08-04,Penguin Books,3.56
32915,Sailor Song,Ken Kesey,0140139974,9780140139976,eng,533,2015,105,1993-07-01,Penguin Books,3.58
32916,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry/Ken Babbs,156025114X,9781560251149,eng,205,193,10,1997-01-07,Running Press,3.86
32919,The Further Inquiry,Ken Kesey/Ron Bevirt,0670831743,9780670831746,eng,215,226,3,1990-10-01,Viking Books,3.63
32929,Goodnight Moon,Margaret Wise Brown/Clement Hurd,0060775858,9780060775858,eng,32,276426,4975,2007-01-23,HarperCollins,4.28
32936,Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown/Clement Hurd,0061125938,9780061125935,eng,32,198,22,2007-07-01,HarperCollins Publishers,3.57
32939,New Rules: Polite Musings from a Timid Observer,Bill Maher,1594862958,9781594862953,en-US,304,5034,305,2005-07-26,Rodale Books,3.71
32941,True Story,Bill Maher,0743291352,9780743291354,en-US,304,199,28,2005-10-01,Simon  Schuster,3.11
32942,Does Anybody Have a Problem With That? The Best of Politically Incorrect,Bill Maher,0345412818,9780345412812,eng,288,189,9,1997-05-20,Ballantine Books,3.51
32946,The Outsiders,S.E. Hinton,0141314575,9780141314570,eng,218,2630,258,2003-03-06,Puffin Group,4.09
32947,Outsiders Within: Writing on Transracial Adoption,Jane Jeong Trenka/Julia Chinyere Oparah,0896087646,9780896087644,eng,300,190,20,2006-08-01,South End Press,4.17
32950,Outsiders  Vol. 5: The Good Fight,Judd Winick/Matthew Clark/Art Thibert/Pop Mhan/Ron Randall,140121195X,9781401211950,eng,192,122,12,2007-01-03,DC Comics,3.43
32951,Sister Outsider: Essays and Speeches,Audre Lorde,0895941414,9780895941411,en-GB,190,12105,568,1984-06-01,Crossing Press,4.49
32957,Caramelo,Sandra Cisneros,0679742581,9780679742586,eng,441,9317,700,2003-09-09,Vintage,3.9
32961,The House on Mango Street,Sandra Cisneros,0739322796,9780739322796,en-US,2,108,21,2005-08-30,Random House Audio,3.63
32964,Selections from Homer’s Iliad,Homer/Allen Rogers Benner/Mark W. Edwards,0806133635,9780806133638,eng,522,67,7,2001-12-15,University of Oklahoma Press,4.41
32966,The Merchant of Venice,William Shakespeare,0141013958,9780141013954,eng,240,140,8,2005-04-07,Penguin Classics,3.8
32975,Nancy Drew: Girl Detective: #1-4,Carolyn Keene,0689036914,9780689036910,eng,640,2167,30,2004-10-01,Aladdin,4.02
32977,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene/Walter Karig,1557091625,9781557091628,eng,210,8279,179,1996-04-01,Applewood Books,3.86
32979,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene/Russell H. Tandy/Sara Paretsky,1557091552,9781557091550,eng,210,53304,2118,1991-09-01,Applewood Books,3.99
32980,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories  #18),Carolyn Keene/Russell H. Tandy/Mildred Benson,1557092648,9781557092649,eng,215,4920,95,2003-02-01,Applewood Books,3.89
32981,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories  #17),Carolyn Keene/Mildred Benson,155709263X,9781557092632,eng,228,4249,89,2001-12-01,Applewood Books,3.89
32986,The Mantle of the Prophet: Religion and Politics in Iran,Roy Mottahedeh,1851682341,9781851682348,eng,416,412,42,2000-08-15,One World (UK),4.08
32987,The Greatest Generation,Tom Brokaw,0812975294,9780812975291,eng,464,14233,914,2001-05-01,Random House Trade Paperbacks,4.01
32994,Maverick: The Success Story Behind the World's Most Unusual Workplace,Ricardo Semler,0712678867,9780712678865,eng,336,2979,163,2001-09-06,Random House,4.17
33001,Weekend Warriors (Sisterhood  #1),Fern Michaels,0821775898,9780821775899,eng,304,6783,562,2004-07-01,Kensington,4.05
33002,The Weekend Novelist,Robert J. Ray/Bret Norris,0823084507,9780823084500,eng,266,368,36,2005-04-01,Billboard Books,3.67
33007,The Week-End Book,Francis Meynell/John Julius Norwich/Francis Maynell,1585678139,9781585678136,eng,368,31,7,2006-05-04,Harry N. Abrams,3.67
33008,North Carolina Weekends,Lynn Setzer,0895872730,9780895872739,en-US,353,7,1,2003-10-01,John F. Blair  Publisher,3.71
33013,Far from the Madding Crowd,Thomas Hardy/Margaret Drabble,037575797X,9780375757976,eng,465,324,40,2001-12-11,Modern Library,3.94
33015,Selected Poems,Thomas Hardy/Robert Mezey,0140436995,9780140436990,eng,320,1509,30,1998-12-01,Penguin Books,3.96
33017,Selected Poetry,Thomas Hardy/Samuel Hynes,0192834916,9780192834911,eng,304,9,0,1999-05-06,Oxford University Press,3.96
33024,Underworld (Underworld  #1),Greg Cox/Danny McBride/Len Wiseman/Kevin Grevioux,0743480716,9780743480710,eng,384,2031,79,2003-08-26,Pocket Star Books,4.09
33025,Underworld: The Mysterious Origins of Civilization,Graham Hancock,1400049512,9781400049516,eng,784,1112,70,2003-10-28,Three Rivers Press,3.95
33026,The Dream and the Underworld,James Hillman,0060906820,9780060906825,en-US,256,746,34,1979-07-25,William Morrow Paperbacks,4.22
33028,Underworld (Star Wars: The Last of the Jedi  #3),Jude Watson,0439681367,9780439681360,eng,160,840,23,2005-12-01,Scholastic Paperbacks,3.96
33029,Star Wars: Underworld - The Yavin Vassilika,Mike Kennedy/Carlos Meglia,1569716188,9781569716182,eng,120,83,6,2001-10-16,Dark Horse Books,3.35
33030,Underworld: Blood Enemy (Underworld  #2),Greg Cox/Len Wiseman/Kevin Grevioux,0743480724,9780743480727,eng,310,548,26,2004-11-30,Pocket Star,3.91
33032,Queen of the Underworld,Gail Godwin,0345483197,9780345483195,eng,368,541,100,2007-01-30,Ballantine Books,2.89
33046,Ve  perro ¡Ve!,P.D. Eastman/Adolfo Pérez Perdomo,0375823611,9780375823619,spa,24,33,2,2003-02-25,Random House Para Ninos,4.09
33052,Murder in the Cathedral,T.S. Eliot,0156632772,9780156632775,eng,148,6782,309,1964-03-18,Harcourt  Brace Jovanovich/Harvest,3.76
33057,Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,Frances Gies/Joseph Gies,0060925817,9780060925819,eng,368,649,56,1995-01-01,Harper Perennial,3.86
33064,L'Équilibre du monde,Rohinton Mistry/Françoise Adelstain,225315086X,9782253150862,fre,890,152,11,2001-06-20,Le Livre de Poche,4.36
33075,In the Kitchen with Rosie: Oprah's Favorite Recipes,Rosie Daley/Oprah Winfrey,0679434046,9780679434047,eng,142,767,31,1994-04-16,Knopf,3.04
33130,King Richard II,William Shakespeare/Andrew Gurr,0521532485,9780521532488,eng,252,89,6,2003-05-05,Cambridge University Press,3.77
33131,King Richard II,William Shakespeare/Charles R. Forker,1903436338,9781903436332,eng,593,501,43,2002-03-21,Bloomsbury Arden Shakespeare,3.77
33133,King Richard II,William Shakespeare/Andrew Gurr,0521297656,9780521297653,eng,240,27,3,1984-11-30,Cambridge University Press,3.77
33137,Floating in My Mother's Palm,Ursula Hegi/John Collier/Francine Kass,0684854759,9780684854755,en-US,192,2738,218,1998-07-03,Touchstone,3.82
33139,Tearing the Silence: On Being German in America,Ursula Hegi,068484611X,9780684846118,eng,304,259,34,1998-07-03,Touchstone,3.86
33144,Paint it Black,Janet Fitch,0316182745,9780316182744,eng,387,10136,978,2006-09-01,Little Brown and Company,3.48
33151,The Tempest,William Shakespeare/Peter Hulme/William H. Sherman,0393978192,9780393978193,eng,355,582,30,2003-12-23,W. W. Norton & Company,3.81
33152,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,0786928573,9780786928576,eng,352,1365,16,2002-08-01,Wizards of the Coast,3.65
33153,A Tempest,Aimé Césaire/Richard Miller,1559362103,9781559362108,eng,69,1422,76,2002-05-01,Theatre Communications Group,3.56
33155,A Midsummer Night's Dream,William Shakespeare/Harold F. Brooks,1903436605,9781903436608,en-US,312,2820,76,1979-09-06,Arden Shakespeare,3.94
33157,A Midsummer Night's Dream (SparkNotes Literature Guide),SparkNotes/William Shakespeare,1586634046,9781586634049,eng,64,19,2,2002-01-10,SparkNotes,3.96
33158,A Midsummer Night's Dream,William Shakespeare/R.A. Foakes,0521532477,9780521532471,eng,168,144,10,2003-04-28,Cambridge University Press,3.94
33159,Minuit dans le jardin du bien et du mal,John Berendt,2266075187,9782266075183,fre,388,13,2,1998-06-06,Pocket,3.92
33169,Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,2869595948,9782869595941,fre,806,6,1,2002-09-14,Arléa,4.24
33174,Cliffs Notes on Hugo's Les Miserables,Amy L. Marsland,0822007355,9780822007357,en-GB,120,21,4,1968-11-01,Cliffs Notes,3.76
33175,Les Misérables,Victor Hugo/Norman Denny,0140444300,9780140444308,eng,1232,3873,459,1982-03-25,Penguin Classics,4.17
33179,Hamlet in Purgatory,Stephen Greenblatt,0691102570,9780691102573,eng,344,219,24,2002-09-15,Princeton University Press,3.94
33180,From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics,Sarah K. Herz/Donald R. Gallo,0313324522,9780313324529,en-US,256,64,9,2005-09-01,Greenwood,4.01
33185,Hamlet,William Shakespeare/Burton Raffel/Harold Bloom,0300101058,9780300101058,eng,249,822,58,2003-09-10,Yale University Press,4.02
33186,Hamlet  Prince of Denmark,William Shakespeare/Philip Edwards/Robert Hapgood,0521532523,9780521532525,eng,270,149,13,2003-04-21,Cambridge University Press/The New Cambridge Shakespeare,4.02
33191,Romeo & Juliet,William Shakespeare/Roma Gill,019832149X,9780198321491,eng,142,237,18,2005-05-26,Oxford University Press,3.74
33192,Romeo and Juliet,William Shakespeare/Paul D. Moliken,1580495788,9781580495783,eng,111,223,20,2003-03-01,Prestwick House,3.74
33194,Romeo and Juliet,William Shakespeare/G. Blakemore Evans/Thomas Moisan,0521532531,9780521532532,eng,278,273,10,2003-05-01,Cambridge University Press,3.74
33195,Shakespeare's Romeo and Juliet,William Shakespeare/Karin Jacobson/Sidney Lamb,0764585746,9780764585746,eng,231,65,3,2000-05-08,Hungry Minds,3.74
33197,Romeo and Juliet (SparkNotes Literature Guide),SparkNotes/Brian  Phillips/William Shakespeare,1586633589,9781586633585,eng,88,52,8,2002-01-10,SparkNotes,3.91
33198,Romeo and Juliet,William Shakespeare/René Weis,1903436915,9781903436912,eng,350,219,13,2012-07-15,Bloomsbury Arden Shakespeare,3.74
33247,La Petite Fille du Lac,Christina Schwarz/Marie-Hélène Sabard,222109249X,9782221092491,fre,363,2,0,2003-03-06,Robert Laffont,3.74
33263,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,0679767398,9780679767398,eng,213,3778,457,2000-03-14,Vintage,3.87
33279,Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer,Stewart Brand,0465007805,9780465007806,eng,208,526,63,2000-04-06,Basic Books,4.1
33282,Jessica's Bad Idea (Sweet Valley Twins and Friends  #31),Francine Pascal/Jamie Suzanne,0553157272,9780553157277,eng,104,318,6,1989-08-01,Bantam,3.46
33288,How to Win Friends and Influence People,Dale Carnegie,0091906814,9780091906818,eng,268,1842,104,2006-04-06,Vermilion,4.19
33291,How to Win Friends and Influence People,Dale Carnegie,0749307846,9780749307844,en-US,256,210,21,1994-03-31,Cedar Books,4.19
33292,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,0743272773,9780743272773,eng,208,428,44,2005-06-02,Simon  Schuster,3.96
33293,Naked Economics: Undressing the Dismal Science,Charles Wheelan,0393324869,9780393324860,eng,288,5719,484,2003-09-17,W. W. Norton  Company,4.03
33295,The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only,Pavel Tsatsouline,0938045555,9780938045557,en-US,218,908,63,2010-01-01,Dragon Door Publications,4.0
33297,The Naked Ape: A Zoologist's Study of the Human Animal,Desmond Morris,0385334303,9780385334303,eng,256,6724,325,1999-04-13,Delta,3.95
33308,There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,Doug Lansky,1932361278,9781932361278,eng,216,413,53,2005-11-16,Travelers' Tales,3.38
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,0060899220,9780060899226,eng,312,183882,9427,2007-01-09,Ecco/Harper Perennial,4.07
33331,More Than You Know: Finding Financial Wisdom in Unconventional Places,Michael J. Mauboussin,0231138709,9780231138703,eng,268,1359,48,2006-04-21,Columbia University Press,4.09
33333,Searching for God Knows What,Donald Miller,0785263713,9780785263715,eng,246,23657,692,2004-10-11,Thomas Nelson,3.92
33342,The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story),Douglas Adams,0681403225,9780681403222,en-US,624,433,34,1989-11-01,Longmeadow Press,4.58
33344,Hitchhiker's Guide To The Galaxy: The Filming of the Douglas Adams classic,Robbie Stamp/Paul Simpson,155704676X,9781557046765,eng,184,155,18,2005-04-22,Newmarket Press,3.9
33348,Different Seasons,Stephen King,0708823602,9780708823606,en-GB,560,188,24,1983-10-01,Futura,4.35
33353,It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy,Greg Behrendt/Amiira Ruotola (-Behrendt),0767921968,9780767921961,eng,276,8606,670,2006-09-05,Harmony,4.02
33356,Jennifer Government,Max Barry,0349117624,9780349117621,eng,352,10771,921,2004-02-05,Abacus,3.66
33363,Mama Day,Gloria Naylor,0679721819,9780679721819,eng,312,8922,559,1989-04-23,Vintage,4.17
33365,A Feather on the Breath of God,Sigrid Nunez,0312422733,9780312422738,eng,192,488,66,2005-12-27,Picador,3.91
33367,Mitz The Marmoset of Bloomsbury,Sigrid Nunez,193336856X,9781933368566,eng,128,134,32,2007-02-15,Soft Skull Press,3.92
33411,War with the Newts,Karel Čapek/M. Weatherall/R. Weatherall/Ivan Klíma,0810114682,9780810114685,eng,348,170,22,1996-10-07,Northwestern University Press,4.17
33418,Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,Michio Kaku,1400033721,9781400033720,eng,361,15096,452,2006-02-14,Anchor,4.18
33436,Key Lime Pie Murder (Hannah Swensen  #9),Joanne Fluke,0758210183,9780758210180,eng,342,10361,531,2007-07-31,Kensington Publishing Corporation,3.85
33437,Cherry Cheesecake Murder (Hannah Swensen  #8),Joanne Fluke,0758202954,9780758202956,eng,382,12503,532,2007-02-01,Kensington Publishing Corporation,3.91
33438,Peach Cobbler Murder (Hannah Swensen  #7),Joanne Fluke,0758201559,9780758201553,eng,384,11633,554,2006-02-01,Kensington,3.92
33439,Strawberry Shortcake Murder (Hannah Swensen  #2),Joanne Fluke,1575667215,9781575667218,eng,320,14668,881,2002-02-02,Kensington,3.85
33440,Lemon Meringue Pie Murder (Hannah Swensen  #4),Joanne Fluke,0758215045,9780758215048,eng,352,12820,637,2004-02-01,Kensington,3.87
33441,Fluke: Or  I Know Why the Winged Whale Sings,Christopher Moore,006056668X,9780060566685,eng,321,35450,1953,2004-06-15,Harper,3.75
33442,Sugar Cookie Murder (Hannah Swensen  #6),Joanne Fluke,0758206828,9780758206824,eng,380,11510,691,2005-10-01,Kensington Publishing Corporation,3.75
33443,Chocolate Chip Cookie Murder (Hannah Swensen  #1),Joanne Fluke,0758213506,9780758213501,eng,436,31829,1971,2006-09-01,Kensington,3.71
33445,Blueberry Muffin Murder (Hannah Swensen  #3),Joanne Fluke,1575667223,9781575667225,eng,310,13669,694,2003-02-01,Kensington,3.87
33446,The Wolf Shall Dwell With the Lamb: A Spirituality for Leadership in a Multicultural Community,Eric H.F. Law,082724231X,9780827242319,eng,144,115,21,1993-01-01,Chalice Press,3.77
33447,Focus: The Future of Your Company Depends on It,Al Ries/Laura Ries,0060799900,9780060799908,eng,320,480,28,2005-09-27,Harper Business,4.06
33448,Positioning: The Battle for Your Mind,Al Ries/Jack Trout,0071359168,9780071359160,en-US,246,126,9,2001-01-18,McGraw-Hill Education,4.04
33449,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,Al Ries/Jack Trout,0887306667,9780887306662,en-US,143,13851,462,1994-04-27,Harper Business,4.05
33451,Horse Sense: How to Pull Ahead on the Business Track,Al Ries/Jack Trout,0452267641,9780452267640,eng,240,40,5,1992-03-01,Plume,3.82
33453,You Suck (A Love Story  #2),Christopher Moore,0060590297,9780060590291,eng,328,42028,2416,2007-01-16,William Morrow,3.83
33454,Bloodsucking Fiends (A Love Story  #1),Christopher Moore,0060735414,9780060735418,eng,300,52843,1868,2004-06-01,HarperCollins,3.94
33455,Island of the Sequined Love Nun,Christopher Moore,0060735449,9780060735449,eng,325,27534,1247,2004-05-25,Harper Perennial,3.8
33456,A Dirty Job (Grim Reaper  #1),Christopher Moore,0060590270,9780060590277,en-US,387,90947,5477,2006-03-21,William Morrow,4.07
33457,Practical Demonkeeping (Pine Cove  #1),Christopher Moore,0060735422,9780060735425,eng,256,37206,1353,2004-05-25,Perennial / William Morrow / HarperCollins,3.83
33458,The Lust Lizard of Melancholy Cove (Pine Cove  #2),Christopher Moore,0060735457,9780060735456,en-US,304,29113,1203,2004-05-25,William Morrow Paperbacks,3.87
33464,Granta 7,Bill Buford/Clive Sinclair/Graham Swift/Martin Amis/Rose Tremain/A.N. Wilson/Pat Barker/Julian Barnes/Ursula Bentley/William Boyd/Buchi Emecheta/Alan Judd/Maggie Gee/Kazuo Ishiguro/Adam Mars-Jones/Ian McEwan/Shiva Naipaul/Philip Norman/Christopher Priest/Salman Rushdie/Lisa St. Aubin de Terán,0140140824,9780140140828,eng,320,2,1,2013-04-01,Granta Books,3.94
33473,Will Eisner's New York: Life in the Big City (The New York Tetralogy  #1-4),Will Eisner/Neil Gaiman,039306106X,9780393061062,eng,421,1299,71,2006-10-17,W. W. Norton  Company,4.37
33474,Graphic Storytelling and Visual Narrative,Will Eisner,0961472820,9780961472825,en-US,164,1789,30,1996-10-01,Poorhouse Press,4.08
